OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,20.0,30.0,0.2621531676340816,0.5175701086243896,0.2104722093441805*(x-0.2621531676340816)*(x-0.2621531676340816)*(x-0.2621531676340816)+0.4599919449350567*(x-0.2621531676340816)*(x-0.2621531676340816)+0.7213979019633472*(x-0.2621531676340816)+1.2097578285174504
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,20.0,30.0,0.5175701086243896,1.1,1.4275310080445962
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.9021804953002788
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.0,0.01,0.9021804953002788
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.01,0.03,-11017.149772767669*(x-0.01)*(x-0.01)*(x-0.01)-66.31085315317773*(x-0.01)*(x-0.01)+18.924564750845168*(x-0.01)+0.9021804953002788
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.03,0.05,5650.775160932811*(x-0.03)*(x-0.03)*(x-0.03)-179.3263563718339*(x-0.03)*(x-0.03)+3.051550897396859*(x-0.03)+1.1660102508737697
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.05,0.07,-22346.391891548534*(x-0.05)*(x-0.05)*(x-0.05)+603.9060858553842*(x-0.05)*(x-0.05)+2.659426835642875*(x-0.05)+1.2005169275604357
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.07,0.1106427822789511,1538.7388472163634*(x-0.07)*(x-0.07)*(x-0.07)-93.80794192736826*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.3164967634830587
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.1106427822789511,0.3235783521691459,10.603972112346197*(x-0.1106427822789511)*(x-0.1106427822789511)*(x-0.1106427822789511)-4.3854418756972037e-16*(x-0.1106427822789511)*(x-0.1106427822789511)+0.0*(x-0.1106427822789511)+1.264844992736904
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,30.0,40.0,0.3235783521691459,1.1,1.3672245435996357
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.928559564280011
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.0,0.01,0.928559564280011
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.01,0.03,-10787.419957546423*(x-0.01)*(x-0.01)*(x-0.01)-23.18152822815752*(x-0.01)*(x-0.01)+13.872165078182013*(x-0.01)+0.928559564280011
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.03,0.0567165831807759,5795.722542953018*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-232.26285511725402*(x-0.030000000000000002)*(x-0.030000000000000002)+0.0*(x-0.030000000000000002)+1.1104308948920167
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.0567165831807759,0.0976050938207076,-459.3369289036885*(x-0.056716583180775965)*(x-0.056716583180775965)*(x-0.056716583180775965)+37.712213893239955*(x-0.056716583180775965)*(x-0.056716583180775965)+0.0*(x-0.056716583180775965)+1.0551696918465279
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.0976050938207076,0.1651628649806411,-25.173677752708937*(x-0.09760509382070764)*(x-0.09760509382070764)*(x-0.09760509382070764)+1.8088085786550505*(x-0.09760509382070764)*(x-0.09760509382070764)+0.7801372074355636*(x-0.09760509382070764)+1.0868192181634888
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.1651628649806411,0.4050877198724065,-1.0269360410622723*(x-0.16516286498064114)*(x-0.16516286498064114)*(x-0.16516286498064114)-0.22475040329857363*(x-0.16516286498064114)*(x-0.16516286498064114)+0.6798534030708129*(x-0.16516286498064114)+1.1400170647327683
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,30.0,40.0,0.4050877198724065,1.1,1.2760102428167124
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.8951946825155078
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.0,0.01,0.8951946825155078
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.01,0.0357124629137746,-7496.029233965524*(x-0.01)*(x-0.01)*(x-0.01)+83.63559899219159*(x-0.01)*(x-0.01)+10.566611793290717*(x-0.01)+0.8951946825155078
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.0357124629137746,0.0834854986877149,224.7406723345869*(x-0.03571246291377468)*(x-0.03571246291377468)*(x-0.03571246291377468)-16.104816268949413*(x-0.03571246291377468)*(x-0.03571246291377468)+0.0*(x-0.03571246291377468)+1.094755113825831
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.0834854986877149,0.162142612216869,-445.900499426215*(x-0.08348549868771496)*(x-0.08348549868771496)*(x-0.08348549868771496)+54.96218226193708*(x-0.08348549868771496)*(x-0.08348549868771496)+0.0*(x-0.08348549868771496)+1.0825033053458966
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.162142612216869,0.2867290639289208,-1.4163889485182353*(x-0.16214261221686904)*(x-0.16214261221686904)*(x-0.16214261221686904)-1.220428224935731*(x-0.16214261221686904)*(x-0.16214261221686904)+0.37005229397301137*(x-0.16214261221686904)+1.2055549893945545
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.2867290639289208,0.5455742818028969,1.5322944573356287*(x-0.2867290639289208)*(x-0.2867290639289208)*(x-0.2867290639289208)-3.1906546307018147*(x-0.2867290639289208)*(x-0.2867290639289208)+0.0*(x-0.2867290639289208)+1.2299762498191635
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,30.0,40.0,0.5455742818028969,1.1,1.042774038742247
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.9242941764031828
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.0,0.01,0.9242941764031828
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.01,0.03,-17951.57448759878*(x-0.01)*(x-0.01)*(x-0.01)-71.23800876867058*(x-0.01)*(x-0.01)+24.39140973586535*(x-0.01)+0.9242941764031828
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.03,0.05,7123.800876867042*(x-0.03)*(x-0.03)*(x-0.03)-213.7140263060113*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2400145717122313
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.05,0.07,-33947.464631797884*(x-0.05)*(x-0.05)*(x-0.05)+1018.4239389539366*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2115193682047631
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.07,0.09,40517.420343642545*(x-0.07)*(x-0.07)*(x-0.07)-1215.5226103092757*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.3473092267319549
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.09,0.2329041879423738,105.138089329055*(x-0.09)*(x-0.09)*(x-0.09)+0.0*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.1852395453573847
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,40.0,60.0,0.2329041879423738,1.1,1.4920675173018176
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.9248116776134937
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.0,0.01,0.9248116776134937
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.01,0.03,-7076.889165730792*(x-0.01)*(x-0.01)*(x-0.01)-85.25417581996221*(x-0.01)*(x-0.01)+16.33964477316123*(x-0.01)+0.9248116776134937
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.03,0.05,-1293.7039933205629*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-59.38009595355111*(x-0.030000000000000002)*(x-0.030000000000000002)+4.437210741485786*(x-0.030000000000000002)+1.160887789422887
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.05,0.07,-131.01395988739688*(x-0.05)*(x-0.05)*(x-0.05)-8.808633987354744*(x-0.05)*(x-0.05)+0.5095621113590661*(x-0.05)+1.2155303339246177
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.07,0.1112110752985563,887.0083499054697*(x-0.07)*(x-0.07)*(x-0.07)-54.83185184760374*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.221150010877758
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.1112110752985563,0.3217262660027206,7.9339240082612745*(x-0.11121107529855631)*(x-0.11121107529855631)*(x-0.11121107529855631)+6.405054938317567*(x-0.11121107529855631)*(x-0.11121107529855631)+0.0*(x-0.11121107529855631)+1.1901087358356668
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,40.0,60.0,0.3217262660027206,1.1,1.5479774571755154
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,-15.0,0.0,0.8925541217963855
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.0,0.01,0.8925541217963855
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.01,0.03,-12712.920041798772*(x-0.01)*(x-0.01)*(x-0.01)+20.0841799970925*(x-0.01)*(x-0.01)+16.997017702897676*(x-0.01)+0.8925541217963855
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.03,0.0567834252970238,1628.0703603754203*(x-0.03)*(x-0.03)*(x-0.03)-87.91702428068558*(x-0.03)*(x-0.03)+2.544880852622853*(x-0.03)+1.1388247875187858
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.0567834252970238,0.1052812052079676,-550.4342495189891*(x-0.05678342529702385)*(x-0.05678342529702385)*(x-0.05678342529702385)+26.236052385775892*(x-0.05678342529702385)*(x-0.05678342529702385)+1.3391407039587842*(x-0.05678342529702385)+1.1751983160487267
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.1052812052079676,0.1962671375052606,209.705460701245*(x-0.10528120520796765)*(x-0.10528120520796765)*(x-0.10528120520796765)-28.62037027460417*(x-0.10528120520796765)*(x-0.10528120520796765)+0.0*(x-0.10528120520796765)+1.2390645849541775
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.1962671375052606,0.442408282397386,6.395062732745235*(x-0.19626713750526065)*(x-0.19626713750526065)*(x-0.19626713750526065)+2.133620455645201*(x-0.19626713750526065)*(x-0.19626713750526065)+0.0*(x-0.19626713750526065)+1.1600872467717158
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,40.0,60.0,0.442408282397386,1.1,1.3847204847985861
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,-15.0,0.0,0.9327613916382328
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.0,0.01,0.9327613916382328
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.01,0.03,-19285.872342869166*(x-0.01)*(x-0.01)*(x-0.01)-215.8010629731326*(x-0.01)*(x-0.01)+31.775089330368296*(x-0.01)+0.9327613916382328
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.03,0.05,16832.41795869091*(x-0.03)*(x-0.03)*(x-0.03)-552.4494221469505*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.3276557743133923
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.05,0.07,-2442.7121156791873*(x-0.05)*(x-0.05)*(x-0.05)+82.93997499525105*(x-0.05)*(x-0.05)-1.8990753354489307*(x-0.05)+1.2413353491241392
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.07,0.09,6204.930325713373*(x-0.07)*(x-0.07)*(x-0.07)-148.32963791005324*(x-0.07)*(x-0.07)-1.5127308744539139*(x-0.07)+1.2169881354878276
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.09,0.2340361872995644,72.77672814399027*(x-0.09)*(x-0.09)*(x-0.09)+3.4097699786840896*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.177041105440435
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,60.0,100.0,0.2340361872995644,1.1,1.4652556541636528
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,-15.0,0.0,0.936516327678383
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.0,0.01,0.936516327678383
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.01,0.03,-13272.057658710042*(x-0.010000000000000002)*(x-0.010000000000000002)*(x-0.010000000000000002)-133.56455352981448*(x-0.010000000000000002)*(x-0.010000000000000002)+21.269051331644622*(x-0.010000000000000002)+0.936516327678383
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.03,0.05,13356.455352981427*(x-0.03)*(x-0.03)*(x-0.03)-400.6936605894429*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2022950716296692
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.05,0.07,-4369.902547766309*(x-0.05)*(x-0.05)*(x-0.05)+200.03683796659908*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.1488692502177436
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.07,0.1048198649203258,-3943.889757429831*(x-0.07)*(x-0.07)*(x-0.07)+166.3906140545083*(x-0.07)*(x-0.07)+2.7575904613443925*(x-0.07)+1.1939247650222526
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.1048198649203258,0.2975303799816882,-21.763778892806272*(x-0.10481986492032587)*(x-0.10481986492032587)*(x-0.10481986492032587)+0.0*(x-0.10481986492032587)*(x-0.10481986492032587)+0.0*(x-0.10481986492032587)+1.325182652038873
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,60.0,100.0,0.2975303799816882,1.1,1.169424587650575
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,-15.0,0.0,0.8987800704833578
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.0,0.01,0.8987800704833578
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.01,0.03,-18944.482738300823*(x-0.01)*(x-0.01)*(x-0.01)+49.1626765610189*(x-0.01)*(x-0.01)+23.177745726663748*(x-0.01)+0.8987800704833578
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.03,0.0565217185225899,-108.91002856138633*(x-0.03)*(x-0.03)*(x-0.03)-41.11820754518287*(x-0.03)*(x-0.03)+2.410873503143522*(x-0.03)+1.2304441937346338
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.0565217185225899,0.1056364447853352,155.2438473569694*(x-0.056521718522589956)*(x-0.056521718522589956)*(x-0.056521718522589956)-22.425045276165058*(x-0.056521718522589956)*(x-0.056521718522589956)+0.0*(x-0.056521718522589956)+1.2634303290106106
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.1056364447853352,0.1855101835589425,615.0662682125992*(x-0.10563644478533528)*(x-0.10563644478533528)*(x-0.10563644478533528)-66.93494972454212*(x-0.10563644478533528)*(x-0.10563644478533528)-1.0793360571645858*(x-0.10563644478533528)+1.2277282448297355
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.1855101835589425,0.4394131195716046,9.551525128538637*(x-0.18551018355894255)*(x-0.18551018355894255)*(x-0.18551018355894255)+0.0*(x-0.18551018355894255)*(x-0.18551018355894255)+0.0*(x-0.18551018355894255)+1.027910327612922
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,60.0,100.0,0.4394131195716046,1.1,1.1842524096398832
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,-15.0,0.0,0.9319526823466955
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.0,0.01,0.9319526823466955
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.01,0.03,-11543.387298871783*(x-0.01)*(x-0.01)*(x-0.01)-126.11550723733112*(x-0.01)*(x-0.01)+25.319160966481185*(x-0.01)+0.9319526823466955
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.03,0.05,-3444.6390721213816*(x-0.03)*(x-0.03)*(x-0.03)-57.22272579490362*(x-0.03)*(x-0.03)+6.422475918341805*(x-0.03)+1.2955426003904125
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.05,0.07,33913.018937845176*(x-0.05)*(x-0.05)*(x-0.05)-1017.3905681353552*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.373545915862316
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.07,0.09,-18131.19791244147*(x-0.07)*(x-0.07)*(x-0.07)+579.5656377722917*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2378938401109354
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.09,0.2456495208735186,3.774325316141224*(x-0.09)*(x-0.09)*(x-0.09)-5.459403852813722*(x-0.09)*(x-0.09)+1.4251880159619141*(x-0.09)+1.3246705119203201
shape,iterativefit,down_jesRelativeStatHF,0,0.0,0.8,100.0,10000.0,0.2456495208735186,1.1,1.4284691532270328
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,-15.0,0.0,0.9331376960117729
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.0,0.01,0.9331376960117729
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.01,0.03,-17244.27040009843*(x-0.01)*(x-0.01)*(x-0.01)-57.693343253926315*(x-0.01)*(x-0.01)+23.000858210275158*(x-0.01)+0.9331376960117729
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.03,0.05,2383.1397563672085*(x-0.03)*(x-0.03)*(x-0.03)-105.35613838127036*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2321233597149182
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.05,0.07,4811.431485988928*(x-0.05)*(x-0.05)*(x-0.05)-110.48099888941378*(x-0.05)*(x-0.05)-1.3544778276101639*(x-0.05)+1.2090460224133477
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.07,0.1163842243092793,-167.2868582986208*(x-0.07)*(x-0.07)*(x-0.07)+12.037115465058742*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.1762555181932903
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.1163842243092793,0.3329138290504098,0.09110579349736009*(x-0.11638422430927932)*(x-0.11638422430927932)*(x-0.11638422430927932)-0.11482928561310804*(x-0.11638422430927932)*(x-0.11638422430927932)+0.03691337521041082*(x-0.11638422430927932)+1.1854588539391215
shape,iterativefit,down_jesRelativeStatHF,0,0.8,1.6,100.0,10000.0,0.3329138290504098,1.1,1.188992819947455
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,-15.0,0.0,0.9386467734652275
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.0,0.01,0.9386467734652275
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.01,0.03,-5407.670472648424*(x-0.01)*(x-0.01)*(x-0.01)-78.3833433381812*(x-0.01)*(x-0.01)+13.896026417889468*(x-0.01)+0.9386467734652275
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.03,0.05,-2840.3859591421296*(x-0.03)*(x-0.03)*(x-0.03)-21.575624155338804*(x-0.03)*(x-0.03)+4.271488117184112*(x-0.03)+1.141952600706557
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.05,0.0774332199919393,5127.958569027248*(x-0.05000000000000001)*(x-0.05000000000000001)*(x-0.05000000000000001)-222.48931908983207*(x-0.05000000000000001)*(x-0.05000000000000001)+0.0*(x-0.05000000000000001)+1.1960290257149666
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.0774332199919393,0.1518250115935768,-78.49065124653644*(x-0.07743321999193933)*(x-0.07743321999193933)*(x-0.07743321999193933)+10.029691363349494*(x-0.07743321999193933)*(x-0.07743321999193933)-0.6295757078579765*(x-0.07743321999193933)+1.1344581432000373
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.1518250115935768,0.4545305267015868,0.24035956012836066*(x-0.1518250115935768)*(x-0.1518250115935768)*(x-0.1518250115935768)-2.090003475538212*(x-0.1518250115935768)*(x-0.1518250115935768)-0.4404567303907607*(x-0.1518250115935768)+1.110814412429741
shape,iterativefit,down_jesRelativeStatHF,0,1.6,2.5,100.0,10000.0,0.4545305267015868,1.1,0.7926442745211127
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.2169182850420417
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.0,0.066599580862017,1.2169182850420417
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.066599580862017,0.2096583294052101,32.159504889526275*(x-0.06659958086201709)*(x-0.06659958086201709)*(x-0.06659958086201709)-13.802095569792984*(x-0.06659958086201709)*(x-0.06659958086201709)+1.9745105194881334*(x-0.06659958086201709)+1.2169182850420417
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.2096583294052101,0.2803507729481821,474.50160250090926*(x-0.20965832940521018)*(x-0.20965832940521018)*(x-0.20965832940521018)-59.72880007080977*(x-0.20965832940521018)*(x-0.20965832940521018)+0.0*(x-0.20965832940521018)+1.3110752863431558
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.2803507729481821,0.3602312067912084,114.12450675483478*(x-0.28035077294818217)*(x-0.28035077294818217)*(x-0.28035077294818217)-5.343921905952629*(x-0.28035077294818217)*(x-0.28035077294818217)-1.330896017974924*(x-0.28035077294818217)+1.1802171911165518
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.3602312067912084,0.450189178139259,-23.98093055976781*(x-0.36023120679120846)*(x-0.36023120679120846)*(x-0.36023120679120846)+3.235913796292774*(x-0.36023120679120846)*(x-0.36023120679120846)+0.0*(x-0.36023120679120846)+1.0979758421585954
shape,iterativefit,up_jesPileUpDataMC,5,0.0,2.5,20.0,30.0,0.450189178139259,0.5506295967015832,361.07660060847087*(x-0.450189178139259)*(x-0.450189178139259)*(x-0.450189178139259)-54.40002734726395*(x-0.450189178139259)*(x-0.450189178139259)+0.0*(x-0.450189178139259)+1.1067046512482193
